32
 0 -23 8 2 3 4 5 6 7 10 12
 8 -39 7 21 19 16 15 14 9 8
 1 -38 6 21 20 15 14 11 9
 6 -74 5 20 19 15 14 8
 1 -35 7 31 30 29 24 21 18 13
 8 -63 6 30 29 20 19 18 13
 4 -32 7 29 28 27 26 25 19 16
 8 -20 9 31 30 29 28 27 25 24 22 18
 6 -14 8 31 29 27 26 25 24 18 17
 4 -31 3 26 19 14
 6 -86 8 31 30 29 26 25 23 22 19
 10 -65 7 29 28 27 24 23 20 17
 6 -69 2 26 14
 6 -4 5 28 27 25 23 17
 5 -62 5 30 25 24 22 18
 7 -45 3 30 23 17
 5 -27 1 22
 10 -2 1 23
 4 -37 1 24
 3 -56 1 26
 9 -67 1 22
 3 -79 1 32
 2 -57 1 32
 2 -19 1 32
 8 -21 1 32
 2 -83 1 32
 2 -94 1 32
 9 -19 1 32
 9 -65 1 32
 2 -39 1 32
 1 -85 1 32
 0 7250 0
