32
 0 -22 11 2 3 4 5 6 7 8 9 10 12 23
 10 -55 7 31 22 19 17 15 14 13
 7 -59 7 31 22 20 19 16 15 13
 4 -7 6 22 20 18 17 16 11
 2 -13 5 31 22 20 19 13
 8 -28 5 31 22 20 19 13
 4 -16 6 30 29 19 18 17 15
 7 -22 4 29 20 19 13
 8 -66 6 30 29 21 20 19 15
 2 -98 5 30 29 19 15 14
 3 -77 6 31 29 26 25 24 19
 7 -63 6 28 27 26 24 22 20
 4 -59 4 30 28 25 18
 3 -36 5 28 27 26 24 20
 5 -99 5 28 27 26 25 24
 7 -31 5 30 29 27 25 24
 6 -94 3 26 25 24
 6 -28 2 26 21
 2 -9 2 28 27
 2 -41 1 25
 5 -57 1 24
 5 -35 1 29
 7 -28 1 30
 6 -92 1 32
 10 -41 1 32
 3 -50 1 32
 3 -30 1 32
 1 -91 1 32
 1 -94 1 32
 2 -72 1 32
 10 -41 1 32
 0 7770 0
