52
 0 -42 13 2 3 4 5 6 8 9 10 12 13 16 18 22
 7 -44 7 39 25 23 21 20 19 11
 8 -65 7 39 29 26 25 20 19 7
 2 -93 7 47 39 29 28 23 20 17
 10 -24 5 39 37 27 15 14
 5 -84 4 51 50 20 11
 4 -4 6 51 50 37 27 23 14
 6 -58 6 38 37 28 25 21 14
 5 -11 5 29 27 26 23 14
 8 -11 13 50 48 38 37 36 34 33 32 31 30 29 26 25
 6 -99 4 37 27 26 14
 3 -17 9 51 50 39 38 34 33 32 30 20
 7 -47 11 51 49 48 47 37 36 34 33 32 31 30
 6 -8 8 49 48 36 33 32 31 30 24
 3 -94 8 51 50 36 32 31 30 26 24
 9 -3 7 50 48 38 36 30 25 24
 6 -65 7 51 50 36 33 31 30 26
 9 -37 3 37 32 21
 10 -72 7 51 50 47 46 44 32 27
 2 -33 7 48 44 43 37 36 35 31
 7 -7 6 44 43 36 35 33 31
 9 -69 6 46 44 37 35 33 32
 2 -90 4 48 38 36 30
 4 -67 6 47 45 43 42 40 34
 6 -99 5 49 47 45 40 35
 8 -26 4 44 42 40 35
 6 -1 4 43 42 40 35
 6 -99 4 49 43 40 35
 6 -86 4 45 44 41 40
 4 -25 3 43 40 35
 3 -15 3 46 42 40
 5 -70 3 45 43 41
 8 -6 2 45 42
 1 -90 2 46 44
 3 -55 1 41
 5 -2 1 42
 8 -75 1 40
 5 -39 1 42
 7 -50 1 40
 1 -58 1 52
 10 -69 1 52
 3 -18 1 52
 9 -82 1 52
 8 -62 1 52
 10 -41 1 52
 4 -69 1 52
 8 -19 1 52
 8 -70 1 52
 5 -75 1 52
 10 -95 1 52
 9 -95 1 52
 0 13175 0
