42
 0 -98 6 2 3 4 5 6 10
 5 -34 6 24 23 19 11 8 7
 9 0 6 26 20 19 12 9 7
 9 -8 10 30 27 26 24 23 22 21 18 15 14
 2 -60 3 13 12 9
 7 -20 4 30 26 18 8
 5 -78 8 30 27 25 21 18 17 16 15
 9 -46 8 41 40 39 27 25 21 20 16
 7 -93 7 39 30 28 22 21 18 16
 6 -88 7 40 39 30 28 26 25 17
 10 -78 8 39 37 36 34 28 26 25 22
 2 -36 7 40 39 29 28 25 21 18
 3 -34 7 36 35 30 28 27 26 25
 8 -96 7 40 37 36 34 33 28 25
 3 -50 6 41 39 36 34 29 28
 7 -77 6 38 37 36 32 31 29
 8 -46 6 38 37 36 35 34 33
 8 -50 5 37 35 34 32 31
 2 -27 5 40 36 33 32 31
 1 -14 4 36 35 32 28
 6 -85 4 37 35 32 31
 8 -46 4 40 38 35 33
 2 -73 4 39 37 35 31
 6 -84 4 34 33 32 31
 3 -72 2 38 32
 2 -25 2 41 31
 5 -15 2 34 32
 3 -49 1 31
 7 -52 1 33
 2 -64 1 33
 4 -8 1 42
 5 -80 1 42
 5 -23 1 42
 1 -62 1 42
 5 -24 1 42
 10 -65 1 42
 7 -37 1 42
 2 -17 1 42
 9 -62 1 42
 4 -92 1 42
 1 -88 1 42
 0 10780 0
