62
 0 -81 14 2 3 4 5 6 8 9 10 11 13 14 17 18 19
 10 -12 6 61 30 29 24 23 7
 10 -34 11 61 35 34 32 30 26 25 24 23 22 15
 7 -67 9 61 42 34 30 29 26 25 24 15
 10 -57 5 42 28 24 16 12
 7 -41 8 61 42 33 30 29 25 24 15
 1 -22 8 42 37 34 33 28 26 25 15
 4 -71 9 61 60 43 42 34 28 25 24 21
 3 -4 7 61 43 36 33 25 23 20
 5 -8 9 61 60 58 57 56 42 31 29 24
 6 -48 12 61 60 59 54 53 43 42 41 38 33 32 31
 5 -14 11 61 60 59 58 56 50 41 39 38 37 25
 6 -42 8 61 57 56 41 37 31 30 26
 7 -98 12 61 58 57 56 54 50 42 41 39 36 31 30
 2 -3 10 60 59 58 56 53 43 39 36 31 27
 4 -41 10 60 59 55 49 43 40 36 35 34 33
 6 -47 13 61 59 58 56 54 52 51 50 48 42 41 37 31
 10 -26 12 60 56 54 51 50 46 42 40 39 38 37 34
 6 -69 7 59 58 56 50 37 36 25
 3 -56 4 58 56 54 24
 9 -67 9 59 58 54 52 51 47 38 37 33
 7 -35 8 56 54 50 43 41 38 37 31
 4 -10 10 60 59 58 56 54 51 50 48 42 31
 3 -24 8 51 50 47 41 40 39 38 37
 1 -7 7 57 54 53 52 51 48 31
 5 -92 9 60 55 54 50 47 46 44 43 36
 6 -17 10 57 55 54 52 50 49 47 45 44 41
 2 -8 9 58 55 53 52 50 47 46 44 38
 5 -11 8 59 54 51 49 47 45 44 41
 6 -88 8 59 53 51 49 48 46 45 44
 9 -47 6 55 49 47 46 44 40
 5 -71 4 50 47 46 39
 7 -26 5 57 56 50 46 44
 9 -91 5 58 57 48 47 45
 4 -54 5 53 48 46 45 44
 8 -60 3 52 48 45
 3 -95 2 53 49
 5 -70 2 48 45
 10 -28 2 52 44
 9 -93 1 45
 2 -4 1 46
 10 -66 1 44
 5 -27 1 51
 10 -42 1 62
 10 -20 1 62
 7 -97 1 62
 1 -66 1 62
 7 -43 1 62
 5 -52 1 62
 5 -77 1 62
 1 -27 1 62
 7 -85 1 62
 5 -64 1 62
 7 -28 1 62
 4 -50 1 62
 4 -22 1 62
 10 -92 1 62
 1 -90 1 62
 9 -55 1 62
 2 -5 1 62
 2 -100 1 62
 0 14735 0
