62
 0 -46 13 2 3 4 5 6 7 8 9 10 13 14 15 16
 1 -43 10 46 39 36 34 31 24 23 20 18 17
 6 -5 11 46 37 35 33 29 28 26 24 22 21 18
 10 -78 6 33 32 31 28 23 12
 9 -15 4 29 21 19 11
 7 -24 10 61 46 41 34 32 30 28 27 26 22
 4 -65 8 46 42 36 30 29 28 27 19
 8 -10 6 42 34 28 26 21 18
 9 -35 6 46 32 30 24 22 19
 1 -55 10 60 46 45 42 38 36 34 32 30 23
 1 -100 7 46 41 36 30 27 26 25
 2 -21 9 58 44 42 41 38 36 30 29 26
 5 -98 9 60 44 42 41 37 36 30 29 27
 9 -3 4 44 42 36 18
 7 -73 10 58 46 44 41 40 38 36 32 30 29
 5 -87 4 60 40 29 22
 4 -4 11 61 58 55 54 45 44 43 42 40 38 32
 3 -65 7 61 60 58 57 41 30 27
 9 -59 7 58 56 51 44 43 41 26
 4 -17 4 58 43 27 26
 3 -55 11 61 60 58 57 56 55 53 52 44 41 36
 7 -29 10 58 57 56 55 53 44 43 42 38 36
 4 -70 8 53 51 50 44 43 41 40 29
 4 -31 4 60 58 57 27
 3 -33 9 61 59 58 56 53 50 43 42 40
 4 -92 9 60 59 55 54 53 50 49 45 40
 7 -87 8 56 55 53 51 49 48 40 38
 5 -38 9 58 56 54 53 52 50 49 47 43
 8 -33 9 61 57 56 55 54 52 49 48 47
 1 -3 7 56 55 54 52 49 47 43
 5 -27 5 58 53 49 43 40
 6 -60 7 59 56 53 51 50 49 47
 10 -78 7 57 54 51 50 49 48 47
 5 -76 6 55 54 51 50 48 47
 2 -58 4 58 52 44 43
 5 -94 4 54 51 50 49
 9 -16 4 58 55 54 47
 2 -73 3 59 50 47
 1 -47 3 57 53 51
 10 -85 2 52 47
 5 -20 2 49 48
 9 -10 2 51 47
 10 -28 1 48
 8 -1 1 47
 10 -43 1 57
 7 -2 1 48
 6 -33 1 62
 1 -2 1 62
 9 -15 1 62
 7 -75 1 62
 3 -39 1 62
 7 -72 1 62
 4 -13 1 62
 7 -57 1 62
 9 -30 1 62
 2 -61 1 62
 1 -69 1 62
 6 -26 1 62
 3 -23 1 62
 3 -48 1 62
 10 -83 1 62
 0 13690 0
