42
 0 -100 12 2 3 4 5 6 8 9 11 15 16 20 22
 7 -95 4 39 21 14 7
 10 -55 7 31 30 26 23 21 14 13
 6 -98 7 41 31 29 19 18 17 12
 6 -16 7 41 31 30 26 23 18 13
 2 -36 5 39 23 17 14 10
 8 -19 5 31 29 24 23 17
 6 -10 10 41 39 37 35 31 30 29 28 27 24
 6 -30 5 39 29 27 24 19
 7 -15 9 40 38 37 35 31 30 29 28 27
 10 -29 9 40 39 38 37 36 30 29 28 25
 9 -67 7 39 37 30 27 26 25 24
 2 -93 7 39 37 35 29 28 27 24
 4 -2 6 37 29 28 27 25 24
 2 -83 6 41 40 37 36 25 24
 9 -80 6 41 37 31 30 25 24
 9 -52 6 38 37 35 30 28 26
 8 -85 6 40 39 37 36 34 25
 6 -16 6 40 37 36 34 28 25
 8 -55 6 39 38 37 35 33 27
 5 -92 5 41 40 38 37 25
 8 -46 5 35 32 31 30 29
 7 -54 3 38 34 27
 5 -15 4 38 34 33 32
 9 -25 3 35 33 32
 2 -26 3 36 34 32
 6 -16 2 36 32
 1 -100 1 32
 3 -16 1 34
 9 -8 1 33
 6 -66 1 33
 5 -34 1 42
 10 -93 1 42
 4 -35 1 42
 8 -31 1 42
 3 -99 1 42
 9 -75 1 42
 5 -6 1 42
 4 -54 1 42
 8 -20 1 42
 3 -100 1 42
 0 10235 0
