82
 0 -64 20 2 3 4 5 7 8 9 10 11 12 13 14 15 16 17 20 21 22 25 29
 10 -14 7 55 42 39 37 32 27 6
 7 -86 8 46 42 33 32 28 27 26 24
 8 0 11 81 52 46 45 40 37 35 33 32 28 27
 10 -90 8 80 46 40 37 34 31 24 19
 7 -38 9 81 59 51 46 44 36 35 30 23
 2 -28 11 81 80 52 49 47 45 44 43 40 37 27
 7 -77 11 81 80 79 52 51 46 45 39 33 32 31
 3 -58 11 81 60 59 49 46 45 43 39 38 37 30
 2 -82 6 60 51 42 36 32 18
 1 -9 10 81 80 60 59 55 52 51 36 32 26
 2 -53 12 81 80 75 60 59 58 55 52 47 41 37 32
 6 -34 11 60 54 52 49 47 46 44 42 39 36 34
 2 -37 9 80 58 55 49 47 46 43 39 27
 2 -63 14 80 79 78 77 75 59 55 54 51 48 47 46 45 44
 10 -55 11 75 60 59 58 57 55 54 49 48 46 34
 6 -43 13 79 76 59 57 55 54 52 49 48 47 45 43 39
 2 -46 11 80 79 77 59 58 54 47 46 45 43 39
 7 -46 10 78 76 60 59 58 55 54 49 47 36
 4 -92 10 78 76 70 60 58 51 49 47 45 36
 7 -31 8 76 60 59 54 49 47 44 36
 10 -15 7 80 79 60 58 52 46 32
 4 -86 15 78 76 75 74 73 71 70 68 58 57 54 53 52 49 45
 5 -13 11 81 78 75 74 71 70 52 51 49 45 44
 7 -72 10 78 75 70 69 53 52 51 50 44 40
 9 -21 10 79 78 77 70 66 58 57 48 47 45
 7 -69 7 78 77 66 60 59 54 36
 6 -76 11 77 76 75 72 70 67 66 57 54 48 47
 7 -35 11 80 79 73 69 67 59 58 56 53 49 46
 9 -20 13 80 77 76 72 70 69 68 67 66 58 57 50 47
 6 -43 14 78 76 75 74 72 71 70 67 66 62 60 58 56 48
 2 -92 11 76 71 70 67 65 57 56 54 50 49 48
 10 -51 11 77 76 73 71 68 65 63 59 57 55 43
 7 -24 11 81 79 78 73 71 70 68 66 56 53 45
 8 -15 7 76 74 71 67 60 48 43
 2 -59 10 79 75 74 71 67 65 57 56 53 48
 2 -33 10 79 76 74 73 71 69 56 54 53 51
 1 -48 8 79 75 72 71 70 57 53 48
 7 -53 14 78 75 74 73 70 69 68 67 66 65 64 63 62 61
 8 -44 9 74 73 72 71 66 65 58 56 54
 2 -93 9 78 72 67 66 65 63 62 57 56
 1 -9 9 78 75 74 72 70 68 65 62 61
 5 -5 7 75 72 70 69 66 64 53
 4 -84 7 73 68 67 65 61 58 57
 3 -88 5 72 69 67 65 50
 7 -78 8 76 74 71 70 66 65 63 62
 2 -29 6 74 71 65 63 56 53
 9 -28 6 73 69 68 64 63 61
 1 -90 5 77 72 66 64 61
 6 -4 4 64 63 62 61
 5 -65 4 68 67 65 63
 5 -51 3 66 62 61
 3 -48 2 62 61
 9 -48 2 64 62
 2 -13 2 67 66
 4 -93 1 61
 10 -6 1 64
 9 -99 1 63
 5 -27 1 70
 1 -76 1 65
 1 -63 1 82
 7 -93 1 82
 3 -67 1 82
 9 -30 1 82
 2 -43 1 82
 9 -49 1 82
 6 -100 1 82
 3 -42 1 82
 10 -9 1 82
 1 -62 1 82
 9 -44 1 82
 6 -8 1 82
 6 -38 1 82
 1 -1 1 82
 9 -49 1 82
 8 -45 1 82
 6 -88 1 82
 7 -77 1 82
 9 -18 1 82
 10 -78 1 82
 4 -33 1 82
 0 19930 0
