32
 0 -37 8 2 3 4 5 6 7 8 10
 5 -68 6 23 22 15 14 13 12
 3 -30 5 23 21 20 19 9
 10 -23 8 29 22 21 20 19 17 16 13
 10 -87 6 22 20 19 18 15 12
 5 -39 4 19 15 12 11
 6 -50 8 31 29 26 23 22 20 17 13
 3 -12 4 19 16 15 12
 7 -42 3 31 13 12
 6 -58 7 29 28 27 21 20 18 15
 4 -20 7 30 29 28 26 20 18 17
 2 0 5 30 29 28 26 17
 9 -64 5 30 28 27 24 18
 2 -62 5 31 25 24 21 19
 6 -7 3 31 26 24
 9 -83 2 24 18
 2 -89 2 27 25
 7 -70 1 25
 4 -89 1 26
 2 -1 1 24
 7 -97 1 26
 7 -70 1 24
 6 -100 1 24
 2 -49 1 32
 4 -7 1 32
 10 -100 1 32
 6 -20 1 32
 6 -56 1 32
 6 -64 1 32
 5 -52 1 32
 4 -12 1 32
 0 7790 0
