42
 0 -69 12 2 3 4 5 6 7 8 9 10 12 13 16
 6 -44 6 31 21 20 19 15 11
 10 -51 6 31 27 26 20 15 14
 5 -50 5 27 21 18 14 11
 1 -83 5 31 27 25 14 11
 1 -6 7 40 31 27 25 21 20 14
 6 -41 3 22 17 15
 2 -100 8 40 39 37 27 25 23 21 20
 8 -11 6 41 37 36 31 26 15
 7 -52 9 40 39 36 35 31 30 28 26 25
 1 -74 7 41 40 39 38 26 23 22
 3 -61 7 39 36 35 30 26 25 22
 1 -75 9 40 39 38 37 35 34 30 28 23
 3 -78 5 41 34 24 23 22
 7 -44 6 40 39 34 29 25 24
 2 -36 4 35 30 22 20
 7 -21 6 38 37 35 34 31 23
 7 -4 5 37 35 34 31 23
 3 -42 5 39 38 35 30 29
 2 -98 4 36 34 33 28
 1 -8 5 36 35 34 33 32
 2 -53 3 37 33 28
 4 -54 3 36 33 32
 3 -75 2 35 30
 4 -98 2 38 33
 10 -38 2 34 33
 8 -34 2 41 33
 5 -25 1 29
 2 -3 1 32
 4 -66 1 32
 4 -60 1 32
 9 -86 1 42
 7 -80 1 42
 8 -42 1 42
 7 -1 1 42
 1 -54 1 42
 7 -61 1 42
 8 -89 1 42
 5 -33 1 42
 6 -14 1 42
 7 -48 1 42
 0 10310 0
