52
 0 -8 11 2 3 4 6 7 8 9 10 12 17 21
 7 -8 5 39 28 23 13 5
 8 -72 7 38 23 22 19 15 14 11
 7 -1 8 38 35 32 28 27 20 19 13
 4 -73 6 38 25 24 19 18 11
 10 -30 8 51 38 34 31 26 23 20 14
 8 -18 5 38 29 25 16 11
 5 -3 8 51 35 34 32 31 30 24 22
 3 -87 9 51 50 39 38 34 30 27 25 23
 3 -22 6 51 39 34 32 24 20
 10 -5 7 50 48 35 34 32 27 20
 10 -34 5 51 50 48 34 18
 6 -11 4 31 30 24 22
 6 -37 9 47 46 44 37 36 35 33 32 24
 8 -66 8 46 44 37 36 34 33 32 24
 8 -88 9 50 48 47 46 45 37 35 33 26
 10 -48 4 49 44 30 22
 7 -61 10 49 47 46 45 44 37 36 35 33 32
 10 -28 7 51 46 45 37 34 33 26
 8 -23 7 49 47 45 44 37 33 30
 9 -47 7 47 45 44 37 35 33 32
 4 -51 8 48 47 46 45 41 37 36 33
 4 -89 6 47 46 45 43 41 33
 1 -94 7 50 49 48 45 42 41 40
 4 -93 5 46 45 44 41 33
 4 -56 5 44 43 42 41 36
 8 -96 5 49 43 42 41 36
 5 -17 4 46 41 36 33
 10 -39 5 47 44 43 41 40
 6 -86 4 46 43 41 36
 8 -66 4 45 44 41 36
 4 -86 4 43 42 41 40
 1 -53 2 42 40
 4 -70 2 47 40
 10 -6 2 42 40
 3 -10 1 40
 7 -67 1 42
 10 -61 1 48
 3 -37 1 44
 7 -40 1 52
 7 -24 1 52
 1 -20 1 52
 2 -87 1 52
 1 -80 1 52
 5 -99 1 52
 4 -100 1 52
 6 -94 1 52
 3 -16 1 52
 9 -3 1 52
 4 -34 1 52
 8 -87 1 52
 0 12655 0
