62
 0 -48 9 2 4 5 6 7 8 9 10 13
 4 -11 7 26 21 19 17 16 15 3
 1 -5 8 41 40 30 28 22 20 14 11
 5 -93 10 49 33 30 29 28 25 24 23 18 17
 5 -48 6 33 30 23 22 16 11
 1 -86 9 39 37 33 29 25 24 23 22 18
 3 -99 6 49 41 40 39 18 12
 2 -25 8 49 48 46 37 33 27 24 18
 3 -2 7 49 46 40 37 27 23 18
 4 -24 11 60 47 46 41 40 39 37 35 30 23 21
 6 -10 9 61 47 46 44 36 34 29 27 24
 3 -86 6 59 47 44 37 28 20
 2 -42 14 61 60 59 49 46 44 41 40 39 38 37 35 32 29
 2 -72 5 49 46 39 37 18
 7 -15 14 61 60 59 48 47 45 44 43 40 39 38 35 31 29
 2 -34 11 49 48 47 45 44 43 40 36 35 32 28
 1 -43 11 59 57 45 44 41 40 39 38 37 36 35
 8 -76 10 61 59 47 44 43 38 36 35 32 31
 3 -7 7 59 53 39 37 35 30 29
 1 -68 5 60 55 38 35 23
 3 -48 7 59 57 48 44 38 36 33
 6 -85 8 60 57 55 54 49 46 42 35
 3 -33 7 61 57 54 50 48 45 36
 4 -81 6 58 56 45 43 38 31
 1 -59 8 60 58 55 54 53 43 42 35
 9 -63 7 59 56 54 51 50 44 36
 2 -88 6 60 59 51 42 39 35
 7 -51 6 57 53 52 50 46 38
 7 -74 6 57 55 54 51 50 42
 8 -32 5 58 56 55 52 38
 2 -80 6 57 55 54 53 51 50
 5 -8 6 56 55 53 52 51 50
 8 -92 6 55 54 53 52 51 50
 1 -72 3 56 45 38
 3 -29 3 56 52 50
 10 -70 2 58 42
 1 -58 2 52 43
 1 -89 2 54 51
 1 -75 2 55 50
 8 -36 2 58 51
 9 -80 2 52 50
 10 -39 1 52
 8 -27 1 50
 3 -18 1 53
 2 -38 1 53
 8 -92 1 51
 7 -100 1 57
 6 -67 1 51
 5 -15 1 53
 6 -23 1 62
 9 -45 1 62
 8 -11 1 62
 4 -78 1 62
 2 -24 1 62
 1 -51 1 62
 7 -31 1 62
 2 -96 1 62
 5 -94 1 62
 1 -20 1 62
 5 -31 1 62
 2 -50 1 62
 0 15735 0
