32
 0 -47 6 2 3 4 7 10 12
 4 -2 6 31 24 20 14 6 5
 3 -19 6 20 18 16 14 9 8
 4 -80 7 30 29 20 19 18 16 11
 7 -59 4 23 19 18 8
 4 -16 4 19 18 11 8
 2 -21 5 28 20 18 14 13
 3 -30 5 29 28 21 15 13
 6 -26 7 30 29 24 23 21 19 17
 6 -62 6 30 29 28 21 18 17
 5 -70 3 28 21 13
 8 -92 5 30 29 28 26 18
 9 -34 3 25 22 17
 4 -26 3 29 25 19
 5 -76 4 30 27 26 25
 6 -86 3 28 26 25
 4 -11 2 27 26
 4 -39 2 27 25
 3 -81 2 27 26
 7 -100 1 21
 10 -57 1 25
 10 -70 1 27
 3 -90 1 26
 3 -83 1 25
 6 -55 1 32
 2 -82 1 32
 7 -85 1 32
 2 -36 1 32
 2 -84 1 32
 3 -69 1 32
 10 -58 1 32
 0 8730 0
