52
 0 -11 13 2 3 4 5 6 7 8 9 10 13 14 17 20
 8 -72 7 49 30 24 22 21 19 16
 1 -27 6 36 26 23 18 15 12
 7 -87 11 50 49 36 35 31 28 27 25 23 22 21
 9 -75 6 31 30 28 21 18 11
 7 -22 6 33 31 30 28 24 11
 1 -69 4 44 33 28 11
 7 -8 9 50 49 47 46 35 32 28 25 19
 9 -11 11 50 49 48 44 42 36 34 33 30 29 23
 2 -34 15 51 50 49 48 47 46 44 43 41 34 33 32 30 29 28
 7 -15 10 50 49 48 45 42 36 35 34 29 23
 2 -45 8 41 35 33 32 31 29 28 21
 6 -1 8 49 41 35 33 32 30 29 21
 4 -61 13 50 49 48 44 43 42 41 36 35 34 33 32 29
 3 -17 12 50 49 47 46 44 35 34 33 32 31 30 29
 4 -34 5 42 36 35 25 23
 1 -12 11 49 47 44 43 42 41 36 35 32 30 29
 3 -23 12 51 48 47 46 45 44 43 42 41 34 33 29
 4 -99 8 48 45 43 41 34 33 31 29
 7 -6 10 50 47 45 44 43 40 39 38 36 34
 10 -33 10 48 47 46 45 44 43 42 39 38 34
 5 -99 8 48 45 43 42 41 40 34 33
 10 -56 8 51 47 46 43 41 40 39 32
 9 -48 8 50 45 44 41 40 39 38 34
 1 -66 5 44 43 41 34 29
 3 -91 5 49 44 41 39 29
 3 -59 7 47 44 43 42 41 38 37
 6 -78 5 45 42 40 39 37
 3 -29 3 40 38 37
 10 -20 3 45 39 37
 3 -15 3 42 39 37
 10 -50 2 38 37
 2 -19 2 39 38
 8 -23 1 37
 10 -26 1 37
 5 -100 1 46
 3 -28 1 52
 2 -2 1 52
 7 -47 1 52
 2 -12 1 52
 2 -31 1 52
 1 -25 1 52
 10 -51 1 52
 8 -92 1 52
 3 -19 1 52
 2 -84 1 52
 3 -5 1 52
 6 -16 1 52
 7 -67 1 52
 10 -94 1 52
 6 -73 1 52
 0 10935 0
