32
 0 -77 7 2 4 5 7 9 10 13
 3 -92 6 18 17 16 12 8 3
 10 -17 6 31 30 22 19 15 11
 8 -62 3 20 12 6
 7 -93 7 31 30 29 27 22 17 16
 3 -81 6 31 30 28 19 15 14
 10 -10 5 30 28 19 16 14
 5 -40 8 30 29 27 26 25 24 21 20
 2 -31 7 30 29 28 27 26 21 19
 6 -1 7 28 27 26 25 22 21 18
 7 -87 3 21 20 14
 8 -56 6 30 29 28 27 21 19
 8 -97 6 29 27 26 25 24 21
 3 -61 6 29 27 26 25 24 23
 2 -51 4 26 25 24 23
 7 -91 4 26 25 24 23
 4 -61 2 21 20
 9 -18 3 30 24 23
 4 -21 2 25 24
 4 -90 2 28 23
 3 -30 1 23
 5 -11 1 24
 7 -44 1 32
 8 -16 1 32
 4 -67 1 32
 8 -27 1 32
 10 -73 1 32
 6 -55 1 32
 4 -11 1 32
 4 -32 1 32
 4 -65 1 32
 0 7840 0
