42
 0 -42 11 2 3 5 6 7 8 9 10 11 12 16
 6 -90 4 41 17 13 4
 9 -22 11 41 40 32 29 25 24 23 21 19 17 15
 2 -56 10 40 32 31 29 27 24 23 21 19 15
 7 -92 9 31 29 27 25 24 23 19 18 15
 6 -55 8 39 30 27 25 24 21 19 14
 1 -85 12 41 40 39 32 29 27 26 25 24 21 20 19
 5 -65 12 41 40 31 29 28 27 26 25 24 23 21 20
 6 -51 8 41 40 31 29 24 23 17 15
 2 -70 9 40 38 31 30 28 23 21 20 17
 8 -80 5 40 31 28 27 15
 4 -93 9 41 35 34 31 30 29 28 27 26
 1 -16 8 39 37 30 29 26 25 23 20
 3 -81 8 40 37 32 29 28 26 23 20
 10 -100 5 38 37 30 26 20
 9 -8 8 40 39 38 37 35 34 33 26
 6 -1 6 39 35 34 33 27 26
 8 -55 5 40 37 34 33 26
 5 -11 3 37 36 28
 5 -9 2 33 22
 10 -84 3 35 34 33
 3 -88 2 35 34
 5 -34 2 34 33
 10 -49 2 36 35
 9 -98 2 35 34
 2 -24 1 36
 3 -87 1 37
 2 -12 1 33
 5 -30 1 38
 4 -93 1 33
 5 -5 1 39
 9 -44 1 38
 4 -40 1 42
 10 -90 1 42
 9 -36 1 42
 7 -19 1 42
 4 -90 1 42
 5 -28 1 42
 10 -55 1 42
 7 -52 1 42
 4 -26 1 42
 0 10830 0
