52
 0 -37 12 2 3 4 5 6 7 8 9 10 11 12 14
 7 -13 11 39 33 31 27 25 23 20 19 18 17 13
 4 -56 11 39 38 28 27 26 25 21 19 18 17 16
 1 -17 8 38 31 28 27 26 22 17 15
 8 -76 8 38 33 27 25 23 21 17 13
 2 -53 7 38 31 27 26 23 17 15
 1 -59 9 39 38 33 28 27 24 23 20 17
 7 -89 9 38 33 31 28 27 25 23 21 18
 1 -1 12 49 38 33 32 31 30 29 28 27 25 24 20
 4 -15 8 51 46 39 36 28 25 24 23
 1 -98 7 50 38 33 32 28 27 18
 8 -52 9 50 49 37 35 33 32 31 29 26
 6 -82 7 50 49 46 32 28 26 24
 9 -60 9 51 48 44 37 36 35 32 30 27
 10 -68 7 50 49 46 33 32 25 24
 9 -33 10 51 49 48 46 45 37 36 35 32 29
 3 -9 10 51 48 46 45 44 43 37 36 34 30
 6 -93 5 49 46 36 29 24
 7 -32 4 51 37 30 24
 1 -88 9 50 48 46 44 40 37 36 35 34
 7 -48 6 50 45 40 36 35 34
 8 -35 2 46 25
 1 -15 5 50 49 43 41 32
 5 -97 5 45 44 40 35 34
 3 -80 5 47 42 40 37 35
 3 -22 5 51 48 47 44 36
 2 -5 5 46 45 42 41 40
 7 -94 4 48 44 43 41
 5 -46 4 44 43 42 41
 10 -31 3 47 41 40
 4 -16 3 44 43 40
 7 -19 2 40 34
 4 -37 2 40 34
 10 -80 1 42
 10 -5 1 43
 9 -84 1 41
 2 -57 1 41
 5 -41 1 40
 1 -14 1 40
 9 -49 1 52
 5 -60 1 52
 5 -19 1 52
 9 -8 1 52
 9 -31 1 52
 10 -92 1 52
 4 -91 1 52
 7 -24 1 52
 2 -87 1 52
 9 -67 1 52
 7 -45 1 52
 6 -94 1 52
 0 12620 0
