32
 0 -41 10 2 3 4 5 6 7 8 11 15 24
 5 -38 4 16 14 10 9
 10 -80 5 19 18 16 14 12
 7 -27 6 23 20 19 17 16 14
 2 -71 4 17 16 14 13
 2 -66 4 31 16 14 12
 7 -60 4 31 22 17 14
 1 -29 5 30 29 28 22 19
 3 -2 4 29 28 19 17
 5 -99 4 30 29 22 18
 9 -2 2 22 14
 4 -63 4 29 22 21 17
 6 -14 3 29 22 18
 6 -79 6 30 29 28 27 25 21
 5 -88 6 31 30 28 27 26 25
 1 -51 5 30 29 28 26 25
 2 -89 4 30 27 26 25
 10 -66 4 31 28 26 25
 5 -54 3 31 25 21
 1 -62 3 29 28 27
 7 -58 1 26
 7 -15 1 27
 8 0 1 31
 9 -68 1 25
 9 -76 1 32
 8 -83 1 32
 7 -20 1 32
 10 -52 1 32
 3 -100 1 32
 5 -65 1 32
 5 -71 1 32
 0 8445 0
