32
 0 -64 8 2 3 4 5 6 7 8 10
 4 -84 8 22 19 18 16 15 14 13 11
 3 -36 7 22 19 18 17 16 15 13
 4 -89 7 22 19 18 17 16 15 13
 3 -63 4 18 13 12 9
 10 0 8 27 24 23 22 20 19 17 16
 1 -44 6 31 29 23 22 17 14
 3 -63 4 30 23 21 12
 5 -32 7 31 29 28 27 24 23 20
 10 -93 5 27 26 22 18 16
 7 -84 6 31 30 28 27 25 21
 2 -87 4 27 26 22 16
 2 -44 5 31 27 25 23 21
 6 -8 5 30 28 27 25 21
 3 -17 4 29 27 26 24
 10 -78 3 29 28 25
 10 0 3 30 28 25
 2 -11 2 29 24
 6 -74 2 25 21
 3 -53 2 30 26
 7 -63 1 26
 9 -76 1 25
 4 -52 1 26
 5 -37 1 25
 3 -71 1 32
 6 -16 1 32
 2 -13 1 32
 9 -32 1 32
 9 -8 1 32
 4 -54 1 32
 2 -67 1 32
 0 7565 0
