32
 0 -20 11 2 3 4 5 6 7 8 10 11 14 17
 8 -82 5 31 19 16 13 9
 5 -72 7 31 30 29 23 19 18 12
 9 -58 3 30 12 9
 4 -100 6 31 30 23 22 19 15
 9 -65 6 31 29 23 21 19 12
 8 -24 2 19 9
 10 -85 6 29 23 22 20 19 18
 2 -69 5 29 23 22 20 18
 3 -85 5 30 23 20 19 18
 4 -85 6 29 27 25 22 20 19
 10 -27 4 27 25 22 20
 8 -74 3 28 25 18
 9 -90 3 29 25 18
 1 0 3 25 21 20
 8 -47 4 28 27 25 24
 6 -13 4 30 26 25 24
 5 -92 3 26 24 21
 1 -98 3 28 26 24
 9 -41 2 28 24
 3 -8 1 27
 8 -38 1 26
 8 -25 1 25
 10 -61 1 32
 5 -34 1 32
 1 -12 1 32
 9 -20 1 32
 9 -25 1 32
 1 -74 1 32
 4 -7 1 32
 9 -51 1 32
 0 7910 0
