42
 0 -13 9 2 3 4 5 6 7 8 9 12
 10 -26 12 41 40 39 29 25 24 23 20 18 17 15 13
 3 -6 5 41 20 15 13 10
 6 -2 10 41 40 29 25 24 23 20 17 16 13
 8 -25 6 41 24 19 14 13 11
 8 -8 10 41 40 39 31 30 26 25 24 18 13
 9 -8 9 41 40 39 31 30 29 24 23 13
 8 -59 9 41 40 30 29 28 23 22 20 14
 4 -87 8 41 40 39 31 28 25 24 11
 3 -39 8 40 29 28 25 23 22 16 14
 1 -70 5 29 27 23 22 21
 10 -68 6 40 29 28 26 22 21
 3 -16 5 32 28 27 22 21
 10 -82 5 39 38 27 26 21
 8 -91 7 38 37 36 35 34 33 26
 8 -6 6 39 38 35 34 33 30
 8 -98 6 37 36 35 34 30 26
 8 -2 3 32 27 21
 8 -14 5 40 39 37 33 26
 5 -50 4 37 34 33 31
 2 -91 4 36 35 34 33
 8 -14 4 37 36 35 34
 2 -97 3 38 33 26
 3 -63 3 36 34 33
 5 -59 3 38 33 32
 9 -38 1 32
 9 -95 1 36
 9 -21 1 35
 6 -41 1 33
 6 -65 1 32
 4 -66 1 32
 4 -65 1 42
 6 -33 1 42
 6 -56 1 42
 8 -72 1 42
 7 -45 1 42
 2 -61 1 42
 6 -32 1 42
 9 -33 1 42
 10 -24 1 42
 4 -83 1 42
 0 9620 0
