72
 0 -41 12 2 3 4 5 6 8 9 11 12 13 14 19
 3 -27 11 38 34 33 29 28 27 24 23 22 20 7
 9 -57 8 34 28 26 24 18 16 10 7
 2 -47 13 71 48 44 38 35 34 32 31 30 28 27 21 18
 10 -77 9 47 39 34 32 29 28 27 20 17
 3 -80 5 48 47 39 27 10
 7 -37 9 48 44 43 42 40 37 31 30 21
 8 -65 9 71 70 51 43 35 34 30 29 21
 6 -19 6 51 47 44 29 27 15
 3 -71 11 71 62 50 49 44 43 42 36 31 30 29
 5 -88 10 71 70 51 50 48 44 37 35 32 30
 4 -89 12 71 68 51 50 48 47 44 42 39 36 32 29
 5 -15 7 51 42 37 36 30 29 25
 5 -23 14 70 69 68 66 51 50 48 47 43 42 40 39 36 29
 5 -58 13 71 70 69 68 66 50 49 48 46 43 42 39 36
 9 -70 11 71 70 69 68 62 50 47 46 38 36 32
 1 -93 10 70 68 66 50 49 48 44 43 37 36
 1 -65 12 69 68 66 64 63 62 61 51 50 47 42 36
 4 -60 9 68 60 59 50 48 44 41 39 34
 2 -96 8 63 60 51 49 46 45 41 35
 6 -92 9 69 63 61 56 50 49 47 39 36
 2 -52 8 71 69 56 50 49 43 39 36
 1 -42 8 70 65 61 56 50 45 42 32
 9 -7 8 70 69 63 61 56 49 39 36
 9 0 14 70 68 67 66 65 63 61 60 58 57 56 50 49 39
 8 -65 11 71 68 66 62 60 59 53 51 49 43 41
 8 -78 13 69 68 66 65 62 61 60 59 56 53 50 49 41
 10 -27 8 69 64 63 60 56 42 41 40
 6 -98 10 67 65 63 61 60 59 56 54 45 41
 6 -55 12 69 68 65 64 63 60 58 57 54 53 52 46
 6 -14 11 70 68 66 64 61 59 58 57 52 51 45
 5 -16 7 66 60 59 53 49 43 41
 2 -10 10 68 67 66 64 63 61 60 55 51 47
 8 -66 12 69 66 65 64 63 62 61 57 55 54 53 52
 2 -89 9 69 68 67 66 65 62 56 54 42
 6 -82 7 67 65 60 59 54 53 41
 8 -80 9 62 60 59 58 56 55 54 53 52
 7 -63 8 66 65 61 59 57 54 53 52
 9 -23 5 64 62 55 53 52
 5 -91 5 62 61 57 54 53
 5 -63 4 58 57 55 52
 7 -82 3 59 53 52
 5 -10 3 64 63 52
 7 -59 3 67 56 52
 10 -65 2 55 53
 7 -60 2 61 56
 10 -88 2 54 52
 1 -88 2 62 58
 5 -6 1 54
 6 -77 1 55
 2 -1 1 56
 2 -67 1 72
 3 -12 1 72
 4 -80 1 72
 3 -42 1 72
 1 -45 1 72
 5 -15 1 72
 9 -17 1 72
 5 -75 1 72
 4 -7 1 72
 6 -16 1 72
 10 -34 1 72
 4 -93 1 72
 6 -41 1 72
 7 -83 1 72
 2 -59 1 72
 3 -51 1 72
 8 -76 1 72
 9 -73 1 72
 9 -83 1 72
 3 -13 1 72
 0 19045 0
